[0.000000] (-) TimerEvent: {}
[0.045525] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures\n'}
[0.045562] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/sandy_ground\n'}
[0.045599] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/sandy_ground/sandy_ground_normal.jpg\n'}
[0.045636] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/sandy_ground/sandy_ground_roughness.jpg\n'}
[0.045671] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/sandy_ground/sandy_ground_occlusion.jpg\n'}
[0.045705] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/sandy_ground/sandy_ground_base_color.jpg\n'}
[0.045740] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/textures/cubic\n'}
[0.045775] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/TexturedBackgroundLight.proto\n'}
[0.045855] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/UnevenTerrain.proto\n'}
[0.045890] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/backgrounds/TexturedBackground.proto\n'}
[0.045926] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures\n'}
[0.045961] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/femur_metalness.jpg\n'}
[0.046014] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/tibia_metalness.jpg\n'}
[0.046052] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/femur_roughness.jpg\n'}
